"gene"	"protein_id"	"gene.y"	"product"	"Amean"	"Fstat.ANOVA"	"rawP.ANOVA"	"FDR.ANOVA"	"FC.temp.A.42vsA.37"	"rawP.temp.A.42vsA.37"	"FDR.temp.A.42vsA.37"	"FC.temp.N.42vsN.37"	"rawP.temp.N.42vsN.37"	"FDR.temp.N.42vsN.37"	"FC.nitr.A.42vsN.42"	"rawP.nitr.A.42vsN.42"	"FDR.nitr.A.42vsN.42"	"FC.nitr.A.37vsN.37"	"rawP.nitr.A.37vsN.37"	"FDR.nitr.A.37vsN.37"	"FC.both.N.42vsA.37"	"rawP.both.N.42vsA.37"	"FDR.both.N.42vsA.37"	"FC.both.A.42vsN.37"	"rawP.both.A.42vsN.37"	"FDR.both.A.42vsN.37"	"AMS.37.1"	"AMS.37.2"	"AMS.37.3"	"AMS.42.1"	"AMS.42.2"	"AMS.42.3"	"NMS.37.1"	"NMS.37.2"	"NMS.37.3"	"NMS.42.1"	"NMS.42.2"	"NMS.42.3"
"MCA_RS00205"	"WP_010959413.1"	NA	"Gfo/Idh/MocA family oxidoreductase"	6.78508842424952	0.131461339871386	0.939331064766723	0.950614320799957	-1.03159310435359	0.828526320028808	0.899809259175156	-1.04142179825597	0.777633817531317	0.84294616460775	-1.04702843693145	0.749276364136219	0.950918352251022	-1.05700419381685	0.700150053667722	0.786210704470271	1.01496261705582	0.917560242536179	0.967607281497732	-1.09039823761429	0.54969711041295	0.654243919208203	7.05001780589313	6.83255839252192	6.4302888312277	6.99217931009372	6.61119048937533	6.57487312628457	6.73246390487366	6.9680949570385	6.85224947022949	6.86818954663684	7.00465442611007	6.50430083070931
"MCA_RS00210"	"WP_010959414.1"	NA	"peroxiredoxin"	6.46038742298065	0.70875192928503	0.566666861951361	0.63892215327081	-1.36444186243915	0.389365978154934	0.60129684915678	-1.15345999246116	0.688454449286924	0.779130393044459	-1.41530603124554	0.338017836169228	0.791482320994904	-1.19645910102199	0.61521087936232	0.721831565611573	1.0372783701575	0.917839152281231	0.967607281497732	-1.63249888413071	0.185206503665637	0.275764028285654	7.5271511902862	6.05280258745782	5.90376103585587	6.70600301307654	5.35346023719301	6.0793187911269	6.60167167389725	7.16716683799714	6.49118954642274	7.38432655811112	6.31476135702929	5.94303624731392
"MCA_RS00215"	"WP_010959415.1"	"rpiB"	"ribose 5-phosphate isomerase B"	5.94453840433335	0.552289882397979	0.657093578351156	0.72104371314727	-1.28663706732006	0.465083541078375	0.661941989718776	-1.13744049759876	0.706360438352417	0.792863177440073	-1.33547079858274	0.403601439258148	0.841900388768888	-1.18061154015448	0.627916074065006	0.731730459371085	1.03795455027921	0.912951626754083	0.966148738292092	-1.51901856966857	0.235375755725119	0.335161815546614	6.97143671242534	5.64744043395897	5.26748371867104	6.22117830585561	5.07785022005592	5.49651686615775	6.00612294425714	6.63732926215175	5.96151170539433	6.72771733127141	6.01431029979254	5.30556305200837
"MCA_RS00220"	"WP_010959416.1"	NA	"hypothetical protein"	6.65711918347696	6.26877740292005	0.00973178509401949	0.0321530546733781	-1.32462787277906	0.123572688164582	0.324327249805715	1.40672849151984	0.067908196283559	0.135861186891843	1.10568970473407	0.563250464251823	0.916015398425721	2.06033309520079	0.00128211328371749	0.0244949736428601	-1.4646274015356	0.0448094539325169	0.263385801894039	1.55540521042957	0.0238170957417081	0.0526894612579144	7.0368390777085	7.79884309495722	6.63492418586195	6.76320602944841	6.82471293373769	6.66592603291774	6.04777264267019	6.23535043892375	6.0588504842037	6.6947993859959	6.46826769070366	6.65593820459485
"MCA_RS00225"	"WP_010959417.1"	NA	"deoxyribonuclease V"	6.43288700535042	8.80654079914076	0.00291238930984908	0.0171184293806096	-1.08727890917205	0.583899819758903	0.74099085913337	-1.82763837338751	0.0018640209850713	0.0132402239993472	-1.06678773120154	0.671296639597834	0.945376292229425	-1.79319416329672	0.0023210138211204	0.0321444516870237	-1.01920829924378	0.900229192616278	0.960392241014833	-1.94970219380294	0.000898409249693415	0.00587175942507568	6.54680738138467	5.92015300134897	6.31093010097724	6.4735506744359	6.2254106394001	5.71676296442176	7.09584194103833	7.17439342890134	7.03525023972765	6.2848831167541	6.31380263270927	6.09685794310569
"MCA_RS00230"	"WP_010959418.1"	"mazG"	"nucleoside triphosphate pyrophosphohydrolase"	7.83808970477667	7.32484084971541	0.00570540691547569	0.0240126334313139	1.12556489534609	0.330522973368733	0.549302015467051	-1.48216940555905	0.00607079151596248	0.0247482670267664	1.00311573475007	0.979118878999877	0.99353213784096	-1.66309608558668	0.00110322710007974	0.0230301615234468	1.12206882651136	0.342855266618258	0.637572056194467	-1.47756570275346	0.00636531170033176	0.0190959351009953	7.82568233005323	7.20316621120433	7.68240912265163	7.86218145293407	7.78213161758148	7.57889231018018	8.34786461347501	8.27778077306151	8.28722684613733	7.67165845509138	7.81870550104426	7.71937722390569
"MCA_RS00235"	"WP_010959419.1"	NA	"carbohydrate kinase family protein"	7.72426738274177	0.991916256833129	0.432356220370326	0.508664242196741	1.4318954097183	0.13535985531558	0.33929457948112	1.08512923771163	0.720762064247253	0.802419892178836	1.06271947215585	0.789855143096445	0.957027452209874	-1.24168430999334	0.352066632274593	0.505117358414779	1.34738794878156	0.207749186874097	0.497700099939232	1.15318797072179	0.535386011066717	0.641325430962268	8.19215300335623	6.99696018810568	7.03839657474448	7.70800128413629	8.13143649172293	7.94185034233366	7.62968454019835	7.77555407222839	7.75916642735573	7.42670961548581	7.70630311354062	8.38499293969305
"MCA_RS00240"	"WP_010959420.1"	NA	"diacylglycerol kinase"	3.37415213526835	0.50525813167774	0.686535224297195	0.748207450698308	-1.16301093464609	0.385752317185739	0.598764983635797	1.01777167105064	0.917984225260384	0.945279287913465	-1.20013036468929	0.298529217146318	0.767321284410832	-1.01389800291305	0.935688359865394	0.9565024588715	1.03191666469972	0.854362175756374	0.944000174524256	-1.1791744640037	0.34542223482767	0.455506799231445	3.25241221813963	3.41761857067729	3.56689486835063	3.41490933643808	2.87284371551855	3.2955786218656	3.55208610025428	3.2990464134217	3.44553072154228	3.55880975010494	3.56825030752798	3.24584499937928
"MCA_RS00245"	"WP_143708424.1"	NA	"cellulose-binding protein"	9.86745806347519	4.41128964704634	0.0287286950601744	0.064735610785668	1.72022312562228	0.152308529301761	0.360544147045622	2.08252706709637	0.0617151793078743	0.125794448145687	1.72003497634081	0.152383719892851	0.623724456727418	2.08229929084717	0.0617482561646729	0.156984460140363	1.00010938689275	0.999758110539441	0.999758110539441	3.58201939458218	0.00404519787866217	0.0138321140540951	8.74980759871034	10.8388813408779	10.2202532020266	10.0607165712309	10.5501880349536	11.545824651174	9.0449957852407	8.66827647544475	8.92113755053749	9.33602441996809	10.2341655242	10.2392256073379
"MCA_RS15845"	NA	NA	"tRNA pseudouridine synthase B"	-0.471521561400956	0.15085434749951	0.926970563672962	0.940301578468259	1.87604190944302	0.61311746128765	0.760877765992406	-1.55995397076904	0.720024500518777	0.802419892178836	1.42264819140292	0.776044925333879	0.957027452209874	-2.0571066294885	0.562867321953503	0.680963935973265	1.31869700519071	0.823216314090929	0.925088951699811	-1.09651421918353	0.940624737277358	0.961380765714525	-3.05416030993164	1.50356656686334	-1.62453725474793	-1.69834572125158	2.68214204550873	-1.43585115108772	-1.51418392969241	1.94794298741704	-0.487040323178514	-2.12967004370107	2.27157329246776	-2.11969489547748
"MCA_RS00250"	"WP_010959422.1"	NA	"IS5-like element ISMca1 family transposase"	4.08345961357677	0.32330024082159	0.808529098409271	0.854856206015719	2.66917181437133	0.445778624777758	0.647624825682494	-1.73706432614818	0.665099957304802	0.761225724719044	1.53842143331011	0.735162710116082	0.950551443860463	-3.01381860569154	0.393228727916702	0.544975580642553	1.73500690810597	0.665769153136323	0.858536497220437	-1.12912124632239	0.92383667409578	0.952349958492971	-0.127879702189643	6.48422837899659	3.04183553719227	2.89509601835438	7.59023592556253	3.16202879397427	3.37195610761209	6.6717802495631	4.12922561870169	3.16913419173653	6.52487418472153	2.08900005869593
"MCA_RS00255"	"WP_010959423.1"	"gcvH"	"glycine cleavage system protein GcvH"	8.5809375861422	0.201269724135139	0.89334529731934	0.913525383266878	1.03768828302163	0.905218953050518	0.946093070055512	-1.14645775016497	0.661345815707547	0.758359871093002	-1.04771083340805	0.880781227536465	0.97329315248005	-1.24642571989564	0.483297853441358	0.621119656562558	1.08719725582236	0.788152029368161	0.914990669416314	-1.20115620489246	0.558318603604271	0.661218400910486	9.13733209909369	8.18514807470885	8.05149476611615	7.86144024536237	8.56612013712622	9.10653394609573	8.87419240341326	8.65111192996174	8.80206133269421	9.55985544262893	7.9863267723734	8.18963388413182
"MCA_RS00260"	"WP_010959424.1"	"apbC"	"iron-sulfur cluster carrier protein ApbC"	9.22948471375898	0.913768682388673	0.465833400052079	0.540295488473406	-1.14009916177768	0.268243079132332	0.488931045077141	-1.12566979454738	0.315008675540481	0.438065709726859	-1.04908464078415	0.678208093794142	0.945376292229425	-1.03580717506446	0.760219285361428	0.83149841056661	-1.08675612763285	0.474843573909331	0.734421499065273	-1.1809228920543	0.167209269674277	0.254719093381257	9.32064729351334	9.17838288972684	9.38324802055394	9.00351050587494	9.00459390693627	9.30669585996207	9.50304274660255	9.15801441208881	9.37348741671409	9.42074946027517	9.06943367650895	9.0320103763508
"MCA_RS00265"	"WP_010959425.1"	NA	"dCTP deaminase"	6.76168744626428	0.639009745990025	0.605516728141073	0.673215629197901	1.03821055531036	0.781054006155818	0.868793518713998	-1.0813304901121	0.564554385829555	0.678404695808652	-1.05708808553303	0.681350707002548	0.945376292229425	-1.18673859525593	0.220010595759998	0.362104243561089	1.09748000829321	0.494530426752273	0.746967522081496	-1.14306157762109	0.331602588124142	0.440451201962867	6.92074427684677	6.50990245400341	6.52794367865762	6.41211455976076	6.78583981592751	6.92293321547661	6.90811862283084	6.83039384368092	6.96108449892093	6.97212327643989	6.49727087144159	6.89178024118448
"MCA_RS00270"	"WP_010959426.1"	NA	"glutamate-1-semialdehyde 2,1-aminomutase"	8.78435634119382	7.78931620129519	0.00458034016118544	0.0213070118234286	-1.29336316802949	0.0629182499633973	0.234712869152137	-1.64675485912412	0.00204738441380602	0.0136737244113691	-1.03195798807876	0.804950937865888	0.957027452209874	-1.31392471448661	0.0504819973830023	0.14098701479065	-1.25330990502569	0.096745036810226	0.364946236344955	-1.69938183128065	0.00133421150297022	0.00726855011614631	8.91783441773394	8.82858439086564	8.83389122263409	8.53166896307724	8.47664684241905	8.45861193127039	9.32659090730995	9.11789375421754	9.3174732123297	8.96083759306699	8.43934630178599	8.20289655761531
"MCA_RS00275"	"WP_010959427.1"	NA	"hypothetical protein"	8.06904641488671	11.2616516633207	0.00111357635500303	0.0115728719931873	-2.03018805766174	0.0047074408132635	0.105485021005148	-2.27897238668344	0.00173796914648192	0.0126519003181594	-1.27268848529107	0.254452208812801	0.755121685035707	-1.42864691962027	0.102885560511023	0.217004106418589	-1.59519637454521	0.0399657019663847	0.24971227018159	-2.90042191482832	0.000248812415722474	0.00366775793377658	8.49893471349861	8.41819931160967	8.1755287189363	7.55014498869546	7.42862049470608	7.04905714645631	8.970184991792	8.82563058160468	8.84079539527417	8.49940293446491	7.29434390834607	7.27771379325631
"MCA_RS00280"	"WP_010959428.1"	"rho"	"transcription termination factor Rho"	8.92445157960431	3.05157104459777	0.0739255295836947	0.12747134756704	1.5823109068633	0.0511222264201735	0.218569722586316	-1.25266618958432	0.305698645625349	0.428062784940759	1.07933757350273	0.722696345054346	0.948719373876653	-1.83641098308633	0.0144864726847398	0.073351371707539	1.4660018753246	0.095376645123189	0.364353247395044	-1.16058795722185	0.492363502571666	0.599493578201471	9.05606986734162	7.85885189482674	8.29032621458624	8.70377109194169	9.2370316480455	9.25054454135754	9.21335560975417	9.44064468472732	9.18191457896683	8.55777716656635	8.91741964889632	9.38571200824144
"MCA_RS00285"	"WP_010959429.1"	"trxA"	"thioredoxin TrxA"	9.0519188567445	13.2892111003562	0.000561453958939682	0.00834749930129438	1.62852425454654	0.00908983568056446	0.127636442681259	2.10880501002484	0.000524487833301946	0.00739893766699908	1.16117147365446	0.353798050882547	0.79669465917404	1.50362158518928	0.0228947342123996	0.0913324991782988	1.40248386349108	0.050850732265875	0.281200921886991	2.44868422114046	0.000119066926432977	0.00270197480554339	8.59666506874266	8.9776681582508	9.12909245773429	9.71818986108818	9.34858432575166	9.74734711822556	8.35728960085975	8.25396035461174	8.32685113564864	8.90460814167394	9.71632129843382	9.54644875991294
"MCA_RS00290"	"WP_010959430.1"	NA	"1-acyl-sn-glycerol-3-phosphate acyltransferase"	3.91492403925625	1.57073036086189	0.252078394522842	0.325619152720519	1.15958875335022	0.477394461062413	0.667796058683696	-1.3689587339537	0.147024713430103	0.243808614452434	1.044415272141	0.833028337077467	0.963091034301042	-1.5199214278427	0.0617252081616093	0.156984460140363	1.11027556210771	0.613591295681565	0.829432754164851	-1.31074178104214	0.20594069968708	0.300586208927292	3.78507989568989	3.43268083059977	3.80061555727553	4.35793339077118	4.06070475889901	3.24057787228903	4.36516652724465	4.3439650212317	4.12123497203307	3.90422073708544	3.99879000395346	3.56811890400225
"MCA_RS00295"	"WP_010959431.1"	NA	"GNAT family N-acetyltransferase"	5.04222494768309	3.85310527872987	0.0415820381081207	0.084478053339193	1.35153728062864	0.131341796781721	0.334130715765793	-1.33610948029483	0.14517127268764	0.241262723321432	-1.03682774378011	0.848403638756452	0.963587069987959	-1.87230537865635	0.00599489216353382	0.0503175987454157	1.40131134930889	0.0951132650803347	0.364353247395044	-1.3853153778973	0.105493182416259	0.17438116984287	5.12137787173449	4.10978668546518	4.52586433205587	5.35690295368984	5.09647611468864	4.60745374347881	5.44041272134509	5.48306211375823	5.54800134023373	4.92000239441155	5.07022946562685	5.22712963570885
"MCA_RS00300"	"WP_010959432.1"	NA	"general secretion pathway protein GspB"	7.95303258481986	8.81618222667287	0.00290041384738541	0.0171052195078124	1.35516517060016	0.0198749332149223	0.154221443519161	1.44095638405969	0.00744896408858259	0.0280125154891294	1.21813069976674	0.10492568234243	0.554535891327181	1.29524669503617	0.0408176957856203	0.125638065728468	1.11249570416348	0.360252479913421	0.65583210432998	1.75527320844798	0.000379212528223631	0.00435663484129649	7.65780805837307	8.04597311034295	7.99103541271012	8.29692236162969	8.30896202331358	8.40433830018734	7.44288910144199	7.49876444121735	7.63348233157203	7.81971625673752	8.30829656360464	8.02820305670803
"MCA_RS00305"	"WP_041360509.1"	NA	"AAA family ATPase"	7.36930789287645	3.17817950959878	0.0672484737362829	0.118999195357145	1.42311549254253	0.0189795460505838	0.15322426018699	1.1803754789939	0.223089618114141	0.33206105175298	1.0431763263564	0.748230994642445	0.950918352251022	-1.15574558989581	0.283700075219426	0.434417972542176	1.36421375426835	0.0341114632557355	0.235672136798737	1.23133975589803	0.133437393491173	0.209805917293274	7.12506895482626	6.94231506220965	7.16607992235152	7.52976295593854	7.72880713899968	7.50205208884177	7.21686000049917	7.2983641645356	7.34471134696044	7.15789884435741	7.48909518912154	7.93067904587584
"MCA_RS00310"	"WP_010959434.1"	NA	"protoheme IX farnesyltransferase"	7.86823782284685	8.69569146554816	0.00305435085716476	0.0175114007113026	1.23152201269358	0.108479294613814	0.306071655431505	1.72847354847548	0.000777364767759247	0.0087116425504952	-1.0527695615307	0.674527829238	0.945376292229425	1.33317523907113	0.0344821284675636	0.114801641758639	1.29650888931883	0.0520245603067103	0.281396245522922	1.64183465369413	0.00159247199119903	0.00790502053896345	7.68861399197305	7.87731908983976	7.84362432266656	8.36422148799596	7.82352786916275	8.12313529336489	7.30255120230678	7.34260544353377	7.51980147529716	7.92234051811167	8.33972125444572	8.27139192546415
"MCA_RS00315"	"WP_010959435.1"	NA	"insulinase family protein"	8.16068988449459	3.65291688363436	0.0477614644985469	0.0935001070057044	-1.11525155837339	0.518960335858405	0.696463140999355	-1.62700620944239	0.0126775685554623	0.0391160380760092	1.40307147149592	0.0629271686970798	0.466562035722272	-1.03976831119896	0.816099340187721	0.874070879797454	-1.56477764509507	0.0194109701478011	0.181149146025479	-1.15960322941191	0.385118846161494	0.495783302380226	8.60628294692757	8.5281984900227	7.9078867689091	7.76433387006482	8.59238506373058	8.21354177996625	8.42914112740074	8.40648495433507	8.37552840098544	7.61882271731186	7.54408852416846	7.94158397011253
"MCA_RS00320"	"WP_010959436.1"	NA	"insulinase family protein"	8.17764584606507	1.53329693719315	0.260792522511119	0.334595482561854	-1.02263042526092	0.875931139444216	0.928591103087839	-1.30846222938439	0.0811709090983313	0.155916002086915	1.24179633562509	0.150265086647502	0.616717195942997	-1.03036739398787	0.834743783862464	0.886020292588694	-1.26989871478774	0.115999302749547	0.387047178481161	-1.0536850462888	0.715921768788523	0.798012026731198	8.47771776699684	8.5133681279532	7.79223122626699	8.10340860971878	8.48220529112584	8.10084865602289	8.29696061468907	8.25182698910895	8.36400605287685	7.78051111761456	8.08318622073102	7.8854794796758
"MCA_RS00325"	"WP_010959437.1"	"rsmD"	"16S rRNA (guanine(966)-N(2))-methyltransferase RsmD"	6.1244396269687	5.26055344698183	0.0170692387322138	0.0452543715688849	-1.39369298591269	0.038174893925416	0.19738909132122	-1.56260438163479	0.00898261634749973	0.0313512950310319	1.10864414201897	0.479714034743874	0.874908398904492	-1.01132270321181	0.937779282688174	0.957671570502771	-1.54510956460504	0.0103573175390568	0.126638039963968	-1.40947335796057	0.0331457474235381	0.0681104687910509	6.70726389486297	6.43770256068308	6.0461363086203	6.04263173545939	6.10731545854117	5.60441720752998	6.41000772296865	6.32628800405051	6.50353729901021	5.5719171220842	5.919177774665	5.81688043514888
"MCA_RS00330"	"WP_010959438.1"	"coaD"	"pantetheine-phosphate adenylyltransferase"	4.51420751408452	4.60540954581371	0.0253975751231067	0.0600235053864075	-1.65585049446457	0.0393150949281795	0.198585363581912	-1.82812628159059	0.017375525626938	0.0491185097510465	-1.06318377433526	0.781655894001609	0.957027452209874	-1.1737981215819	0.473113292998336	0.611920092820449	-1.55744522671997	0.0645383469679916	0.313864113127586	-1.94363420002297	0.0104572358821158	0.0276524244465022	5.46739574770892	4.67604330127149	4.25086064887863	4.34385092462652	4.30020905444131	3.56752246229316	5.10098300860565	4.90646512308166	5.08040447966692	3.99715385510951	4.31468571943196	4.16491584389846
"MCA_RS00335"	"WP_010959439.1"	NA	"glycogen/starch/alpha-glucan phosphorylase"	7.80079929466097	10.0901490542283	0.0017256982063	0.0137737964729155	1.43648438864239	0.0385350504241728	0.197427040433304	2.04472165057697	0.000717746458249662	0.00840511586050666	1.01944630114663	0.902835965595324	0.97956517929634	1.45110099353405	0.0343118645405087	0.114612208316479	1.4090829374992	0.0479960357525409	0.274234096835238	2.08448392355512	0.000586358923624534	0.00495023031072384	7.20370313586039	7.92203394968081	7.91654761389188	8.08680455030492	8.42612386461938	8.09698322681534	7.14249308565344	7.02782979052836	7.26051802906146	7.90469625311761	8.12559859780446	8.49625943859357
